Scan Code,Material,Material Description,Material Type,Material Group,Base Unit of Measure,Division,EAN/UPC,Weight unit,Gross Weight,Net Weight,Serial no. profile,Profit Center,Control code,Material type descr.,Material Group Desc.,Material grp desc. 2,Division Desc.,PH Level 01 - Desc.,PH Level 02,PH Level 02 - Desc.,PH Level 03,PH Level 03 - Desc.,PH Level 04,PH Level 04 - Desc.,PH Level 05,PH Level 05 - Desc.
MO-STAC-35/06,MO-STAC-35/06,Cementless Ti6Al4V-ELI 135°STD SZ 6 Stem,ZFIN,077260,EA,HP,810008121566,KG,0.100,0.100,,3122,90213100,Finished Product,Uncemented Stem MH,Uncemented Stem MH,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,002,Stem 135
MO-STAC-35/07,MO-STAC-35/07,Cementless Ti6Al4V-ELI 135°STD SZ 7 Stem,ZFIN,077260,EA,HP,810008121573,KG,0.100,0.100,,3122,90213100,Finished Product,Uncemented Stem MH,Uncemented Stem MH,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,002,Stem 135
MO-STAC-35/08,MO-STAC-35/08,Cementless Ti6Al4V-ELI 135°STD SZ 8 Stem,ZFIN,077260,EA,HP,810008121580,KG,0.100,0.100,,3122,90213100,Finished Product,Uncemented Stem MH,Uncemented Stem MH,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,002,Stem 135
MO-STAC-35/09,MO-STAC-35/09,Cementless Ti6Al4V-ELI 135°STD SZ 9 Stem,ZFIN,077260,EA,HP,810008121597,KG,0.100,0.100,,3122,90213100,Finished Product,Uncemented Stem MH,Uncemented Stem MH,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,002,Stem 135
MO-STAC-35/10,MO-STAC-35/10,Cementless Ti6Al4V-ELI 135°STD SZ 10Stem,ZFIN,077260,EA,HP,810008121603,KG,0.000,0.000,0001,3122,90213100,Finished Product,Uncemented Stem MH,Uncemented Stem MH,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,002,Stem 135
MO-STBC-35/06,MO-STBC-35/06,UncementedFemoralStem Size06/135°Lateral,ZFIN,077260,EA,HP,810008121672,KG,0.000,0.000,,3122,90213100,Finished Product,Uncemented Stem MH,Uncemented Stem MH,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,004,Stem 135 Lateral
,MO-STCM-00/00,LIBERTAS CEMENTED FEMORAL STEM 00,ZFIN,077264,EA,00,,KG,0.000,0.000,,3042,90213100,Finished Product,Cemented Stem - Libe,Cemented Stem - Libe,Common Division,,,,,,,,,
,MO-STCM-00/01,LIBERTAS CEMENTED FEMORAL STEM 01,ZFIN,077264,EA,00,,KG,0.000,0.000,,3042,90213100,Finished Product,Cemented Stem - Libe,Cemented Stem - Libe,Common Division,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,001,Stem 125
,MO-STCM-00/02,LIBERTAS CEMENTED FEMORAL STEM 02,ZFIN,077264,EA,00,,KG,0.000,0.000,,3042,90213100,Finished Product,Cemented Stem - Libe,Cemented Stem - Libe,Common Division,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,001,Stem 125
,MO-STCM-00/03,LIBERTAS CEMENTED FEMORAL STEM 03,ZFIN,077264,EA,00,,KG,0.000,0.000,,3042,90213100,Finished Product,Cemented Stem - Libe,Cemented Stem - Libe,Common Division,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,001,Stem 125
,MO-STCM-00/04,LIBERTAS CEMENTED FEMORAL STEM 04,ZFIN,077264,EA,00,,KG,0.000,0.000,,3042,90213100,Finished Product,Cemented Stem - Libe,Cemented Stem - Libe,Common Division,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,001,Stem 125
MO-STEC-28/04,MO-STEC-28/04,UNCEM.FEM STEM 128Â°STD PROXIMAL COAT.SZ,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STEC-28/05,MO-STEC-28/05,UNCEM.FEM STEM 128Â°STD PROXIMAL COAT.SZ,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STEC-28/06,MO-STEC-28/06,UNCEM.FEM STEM 128Â°STD PROXIMAL COAT.SZ,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STEC-28/07,MO-STEC-28/07,UNCEM.FEM STEM 128Â°STD PROXIMAL COAT.SZ,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STEC-28/08,MO-STEC-28/08,UNCEM.FEM STEM 128° STD PROX.COAT.SZ 8,ZFIN,077262,EA,HP,,KG,0.200,0.150,,3012,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,001,PC Stem 128
MO-STEC-32/04,MO-STEC-32/04,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 4,ZFIN,077262,EA,HP,,KG,0.200,0.150,,3122,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STEC-32/05,MO-STEC-32/05,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 5,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STEC-32/06,MO-STEC-32/06,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 6,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STEC-32/07,MO-STEC-32/07,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 7,ZFIN,077262,EA,HP,,KG,0.200,0.150,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STEC-32/08,MO-STEC-32/08,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 8,ZFIN,077262,EA,HP,,KG,0.520,0.520,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STNC-28/09,MO-STNC-28/09,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S 9,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-28/10,MO-STNC-28/10,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-28/11,MO-STNC-28/11,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-28/12,MO-STNC-28/12,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,001,PC Stem 128
MO-STNC-28/13,MO-STNC-28/13,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-28/14,MO-STNC-28/14,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S:1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-28/15,MO-STNC-28/15,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S:1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-28/16,MO-STNC-28/16,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-28/17,MO-STNC-28/17,UN.FEM STEM 128Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-32/09,MO-STNC-32/09,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 9,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STNC-32/10,MO-STNC-32/10,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 10,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STNC-32/11,MO-STNC-32/11,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 11,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STNC-32/12,MO-STNC-32/12,UNCEM.FEM STEM 132° STD PROX.COAT.SZ 12,ZFIN,077262,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STNC-32/13,MO-STNC-32/13,UN.FEM STEM 132Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-32/14,MO-STNC-32/14,UN.FEM STEM 132Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.520,0.520,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-32/15,MO-STNC-32/15,UN.FEM STEM 132Â°STD PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.520,0.520,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-32/16,MO-STNC-32/16,UN.FEMSTEM 132Â°STD PRO.COA.DIS.RED.SZ:1,ZFIN,077262,EA,HP,,KG,0.520,0.520,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
MO-STNC-32/17,MO-STNC-32/17,UN.FEMSTEM 132Â°STD PRO.COA.DIS.RED.SZ:1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,,,,,,,,,
,MO-STOC-32/18,UN.FEM STEM 132Â°LTR PRO.COA.DIS.RED.S 1,ZFIN,077262,EA,HP,,KG,0.000,0.000,,3042,90213100,Finished Product,Uncem Stem - PC Stem,Uncemented Stem - PC,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STRC-32/04,MO-STRC-32/04,Taper Unc.Fem. Stem Size 04/132Â° Mini T,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STRC-32/05,MO-STRC-32/05,Taper Unc.Fem. Stem Size 05/132Â° Mini T,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STRC-32/06,MO-STRC-32/06,Taper Unc.Fem. Stem Size 06/132Â° Mini T,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STRC-32/07,MO-STRC-32/07,Taper Unc.Fem. Stem Size 07/132Â° Mini T,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STRC-32/08,MO-STRC-32/08,Taper Unc.Fem. Stem Size 08/132Â° Mini T,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STSC-32/04,MO-STSC-32/04,TaperUn.Fem.StemS:04/132Â°Mini TR Latera,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STSC-32/05,MO-STSC-32/05,TaperUn.Fem.StemS:05/132Â°Mini TR Latera,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STSC-32/06,MO-STSC-32/06,TaperUn.Fem.StemS:06/132Â°Mini TR Latera,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STSC-32/07,MO-STSC-32/07,TaperUn.Fem.StemS:07/132Â°Mini TR Latera,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STSC-32/08,MO-STSC-32/08,TaperUn.Fem.StemS:08/132Â°Mini TR Latera,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/09,MO-STTC-32/09,TaperUn.Fem.StemS:09/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/10,MO-STTC-32/10,TaperUn.Fem.StemS:10/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/11,MO-STTC-32/11,TaperUn.Fem.StemS:11/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/12,MO-STTC-32/12,TaperUn.Fem.StemS:12/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/13,MO-STTC-32/13,TaperUn.Fem.StemS:13/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/14,MO-STTC-32/14,TaperUn.Fem.StemS:14/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.520,0.520,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/15,MO-STTC-32/15,TaperUn.Fem.StemS:15/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/16,MO-STTC-32/16,TaperUn.Fem.StemS:16/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/17,MO-STTC-32/17,TaperUn.Fem.StemS:17/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/18,MO-STTC-32/18,TaperUn.Fem.StemS:18/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/20,MO-STTC-32/20,TaperUn.Fem.StemS:20/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/22,MO-STTC-32/22,TaperUn.Fem.StemS:22/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STTC-32/24,MO-STTC-32/24,TaperUn.Fem.StemS:24/132Â°Mini TR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/09,MO-STUC-32/09,TaperUn.StemS:09/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/10,MO-STUC-32/10,TaperUn.StemS:10/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/11,MO-STUC-32/11,TaperUn.StemS:11/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/12,MO-STUC-32/12,TaperUn.StemS:12/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/13,MO-STUC-32/13,TaperUn.StemS:13/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/14,MO-STUC-32/14,TaperUn.StemS:14/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/15,MO-STUC-32/15,TaperUn.StemS:15/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
MO-STUC-32/16,MO-STUC-32/16,TaperUn.StemS:16/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
,MO-STUC-32/17,TaperUn.StemS:17/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
,MO-STUC-32/18,TaperUn.StemS:18/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
,MO-STUC-32/20,TaperUn.StemS:20/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
,MO-STUC-32/22,TaperUn.StemS:22/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
,MO-STUC-32/24,TaperUn.StemS:24/132Â°Mini TR LTR Dis.Re,ZFIN,077263,EA,HP,,KG,0.000,0.000,,3122,90213100,Finished Product,Uncem Stem - Mini TR,Uncemented Stem - Mi,Hip,Hip,001,Libertas,0001,Primary,0005,Stem - PC,002,PC Stem 132
,MO-STVC-25/00,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/01,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/02,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/03,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/04,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/05,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/06,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/07,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/08,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/09,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
,MO-STVC-25/10,UNC. FEMORAL COLLARED STEM 125Â°STD SZ:1,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
MO-STVC-35/00,MO-STVC-35/00,UNC. FEMORAL COLLARED STEM 135Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
MO-STVC-35/01,MO-STVC-35/01,UNC. FEMORAL COLLARED STEM 135Â°STD SZ:0,ZFIN,077261,EA,HP,,KG,0.500,0.500,,3042,90213100,Finished Product,Uncem Stem- Collared,Uncemented Stem - Co,Hip,Hip,001,Libertas,0001,Primary,0006,Stem - Uncemented,003,Stem 135 Collared
